OBJECTID,Name,Baujahr,Gesamtleistung (MW),Anzahl,Typ (WKA),Ort,Landkreis,Breitengrad,Längengrad,Projektierer / Betreiber,Bemerkungen,x,y
4935,Windpark Santow,2021,,,Nordex N163/6800 (2×),,,53.8897,11.1714,,Zweite Anlage der Delta4000 5.X,1243594.5594,7149294.4078
4936,Windpark Santow,2022-2023,,,,,,53.8897,11.1714,,Erweiterung in Bau,1243594.5594,7149294.4078
4937,Windpark Sarow,2012,24,12,Gamesa G90-2.0MW (12×),Hohenmocker,MSE,53.8192,13.1086,KGAL,,1459242.677,7135989.0265
4938,Windpark Sarow,2014,,,,Sarow,,53.8192,13.1086,,,1459242.677,7135989.0265
4939,Windpark Schmedshagen,1994,1.7,3,Vestas V39-500kW (1×),Preetz,VR,54.3531,13.0022,,,1447398.2832,7237314.8675
4940,Windpark Schmedshagen,1995,,,Vestas V42-600kW (2×),,,54.3531,13.0022,,,1447398.2832,7237314.8675
4941,Windpark Schönberg,1998,32.45,14,Vestas V80-2.0MW (1×),Schönberg,NWM,53.8383,10.9578,"Calliston, WKN WP Schönberg, BayWa",Repowering 2016 (1× Enercon E-92 statt 1× Vestas V44-600kW),1219816.7162,7139591.5339
4942,Windpark Schönberg,1999,,,Enercon E-82 E2 (2×),,,53.8383,10.9578,,Repowering 2019 (8× Enercon E-92 statt 7× Vestas V44-600kW),1219816.7162,7139591.5339
4943,Windpark Schönberg,2004,,,Enercon E-92 (11×),,,53.8383,10.9578,,Repowering 2020 (2× Enercon E-92 statt 2× NEG Micon NM 60/1000) Erweiterung geplant (1x Siemens Gamesa SG 6.2-170),1219816.7162,7139591.5339
4944,Windpark Schönberg,2016,,,,,,53.8383,10.9578,,,1219816.7162,7139591.5339
4945,Windpark Schönberg,2019,,,,,,53.8383,10.9578,,,1219816.7162,7139591.5339
4946,Windpark Schönberg,2020,,,,,,53.8383,10.9578,,,1219816.7162,7139591.5339
4947,Windpark Schwarbe,1992,2.1,7,Enercon E-32 (7×),Altenkirchen,VR,54.6578,13.3353,Wittower Windpark,mittlerweile zurückgebaut,1484478.8056,7295733.3235
4948,Windpark Selmsdorf-Sülsdorf,2007,27.5,13,Enercon E-70 (8×),Selmsdorf,NWM,53.8722,10.8881,"BayWa r.e., KKB, AREF WP Selmsdorf-Sülsdorf",,1212057.7477,7145989.5615
4949,Windpark Selmsdorf-Sülsdorf,2012,,,Enercon E-82 E2 (5×),,,53.8722,10.8881,,,1212057.7477,7145989.5615
4950,Windpark Selmsdorf-Sülsdorf,2013,,,,,,53.8722,10.8881,,,1212057.7477,7145989.5615
4951,Windpark Stäbelow,2013,18,7,eno energy eno 92 2.2 (5×),Stäbelow,LRO,54.0511,12.0031,e.n.o. energy,,1336178.9799,7179839.9684
4952,Windpark Stäbelow,2014,,,eno energy eno 126 3.5 (2×),Satow,,54.0511,12.0031,,,1336178.9799,7179839.9684
4953,Windpark Stäbelow,2019,,,,,,54.0511,12.0031,,,1336178.9799,7179839.9684
4954,Windpark Stavenhagen,1996,10.2,11,Tacke TW 600 (7×),Stavenhagen,MSE,53.7169,12.9025,MBBF,,1436299.73,7116721.8175
4955,Windpark Stavenhagen,2001,,,Enron Wind 1.5s (4×),,,53.7169,12.9025,,,1436299.73,7116721.8175
4956,Windpark Stuthof,1995,2.5,5,Enercon E-40/5.40 (5×),Stuthof,HRO,54.1594,12.1542,WP Stuthof,,1352999.355,7200402.7314
4957,Windpark Suckow-Redlin,2013,70.2,25,Nordex N100/2500 (13×),Siggelkow,LUP,53.3247,11.9878,"SüdWestStrom, heliotec, Naturwind",,1334475.7917,7043285.938
4958,Windpark Suckow-Redlin,2017,,,Enercon E-101 (10×),Suckow,,53.3247,11.9878,,,1334475.7917,7043285.938
4959,Windpark Suckow-Redlin,2019,,,Vestas V136-3.6MW (2×),,,53.3247,11.9878,,,1334475.7917,7043285.938
4960,Windpark Suckow-Redlin,2020,,,,,,53.3247,11.9878,,,1334475.7917,7043285.938
4961,Windpark Tarnow,2000,15.55,10,GE Wind Energy 1.5s (9×),Tarnow,LRO,53.7675,12.0153,,Prototyp der Wind to Energy W2E-93/2.0,1337537.0777,7126245.9671
4962,Windpark Tarnow,2011,,,Wind to Energy W2E-93/2.0 (1×),,,53.7675,12.0153,,Erweiterung geplant (2× Nordex N133/4800),1337537.0777,7126245.9671
4963,Windpark Tribsees,2001,30.9,9,Enercon E-101 (6×),Tribsees,VR,54.0722,12.7744,"SGW Sindram, Wallenborn, CIwind, WP Tribsees",Repowering 2015 (6× Enercon E-101 statt 10× Vestas V47-660kW),1422039.7032,7183841.9851
4964,Windpark Tribsees,2015,,,Enercon E-126 EP4 (3×),,,54.0722,12.7744,,,1422039.7032,7183841.9851
4965,Windpark Tribsees,2017,,,,,,54.0722,12.7744,,,1422039.7032,7183841.9851
4966,Windpark Trinwillershagen,2003,32.6,20,GE Wind Energy 1.5sl (17×),Trinwillershagen,VR,54.2706,12.6256,WP Trinwillershagen,,1405475.363,7221572.1814
4967,Windpark Trinwillershagen,2016,,,Enercon E-82 E2 (1×),,,54.2706,12.6256,,,1405475.363,7221572.1814
4968,Windpark Trinwillershagen,2017,,,Nordex N117/2400 (2×),,,54.2706,12.6256,,,1405475.363,7221572.1814
4969,Windpark Upahl,1993,5.8,3,Südwind S70 (1×),Upahl,NWM,53.8231,11.2011,WP Groß Pravtshagen,"errichtet an der A 20, Repowering 2013 (1× Enercon E-82 E2 statt 1× Micon M1500-500)",1246900.7483,7136724.4836
4970,Windpark Upahl,2001,,,Enercon E-82 (1×),,,53.8231,11.2011,,,1246900.7483,7136724.4836
4971,Windpark Upahl,2010,,,Enercon E-82 E2 (1×),,,53.8231,11.2011,,,1246900.7483,7136724.4836
4972,Windpark Upahl,2013,,,,,,53.8231,11.2011,,,1246900.7483,7136724.4836
4973,Windpark Vietlübbe-Kreien,2023,65.05,12,Vestas V126-3.45MW (1×),Kreien,LUP,53.3814,12.0825,UKA Gruppe,in Bau,1345017.7475,7053860.5754
4974,Windpark Vietlübbe-Kreien,,,,Vestas V150-5.6MW (11×),Gehlsbach,,53.3814,12.0825,,,1345017.7475,7053860.5754
4975,Windpark Völschow,1998,56.15,21,Vestas V90-2.0MW (8×),Völschow,VG,53.8875,13.3356,"MBBF, GGEW, WP Völschow","errichtet beiderseits der A 20, Repowering 2014 (4× Vestas V90-2.0MW und 1× Vestas V112-3.0MW statt 6× Nordex N43/600 und 1× Nordex N50/800) und 2017 (3× Vestas V112-3.3MW statt 4× Nordex N54/1000)",1484512.2014,7148878.8654
4976,Windpark Völschow,1999,,,Vestas V112-3.0MW (5×),,,53.8875,13.3356,,,1484512.2014,7148878.8654
4977,Windpark Völschow,2008,,,Vestas V112-3.3MW (3×),,,53.8875,13.3356,,,1484512.2014,7148878.8654
4978,Windpark Völschow,2013,,,Enercon E-101 (5×),,,53.8875,13.3356,,,1484512.2014,7148878.8654
4979,Windpark Völschow,2014,,,,,,53.8875,13.3356,,,1484512.2014,7148878.8654
4980,Windpark Völschow,2015,,,,,,53.8875,13.3356,,,1484512.2014,7148878.8654
4981,Windpark Völschow,2017,,,,,,53.8875,13.3356,,,1484512.2014,7148878.8654
4982,Windpark Vorbein,1999,13.22,10,Vestas V47-660kW (7×),Loitz,VG,54.0061,13.1233,WPV WP Vorbein,,1460879.0735,7171311.6456
4983,Windpark Vorbein,2013,,,Vestas V90-2.0MW (1×),,,54.0061,13.1233,,,1460879.0735,7171311.6456
4984,Windpark Vorbein,2017,,,Vestas V112-3.3MW (2×),,,54.0061,13.1233,,,1460879.0735,7171311.6456
4985,Windpark Werder-Kessin (RH2-Projekt Werder/Kessin/Altentreptow),2001,202.55,57,Vestas V80-2.0MW (13×),Kessin,MSE,53.7094,13.3206,"wpd, Zopf, WIND-projekt, Komesker Energie",errichtet beiderseits der A 20,1482842.4091,7115311.1105
4986,Windpark Werder-Kessin (RH2-Projekt Werder/Kessin/Altentreptow),2003,,,Enercon E-53 (1×),Grapzow,,53.7094,13.3206,,"Demonstrations- und Testanlage zur Erprobung eines Hybridkraftwerkes mit integriertem Wasserstoffspeicher, Repowering 2014 (4× Enercon E-92 statt 3× Enercon E-40/6.44)",1482842.4091,7115311.1105
4987,Windpark Werder-Kessin (RH2-Projekt Werder/Kessin/Altentreptow),2004,,,Enercon E-82 (1×),Altentreptow,,53.7094,13.3206,,Erweiterung geplant,1482842.4091,7115311.1105
4988,Windpark Werder-Kessin (RH2-Projekt Werder/Kessin/Altentreptow),2010,,,Enercon E-82 E2 (16×),Grischow,,53.7094,13.3206,,,1482842.4091,7115311.1105
4989,Windpark Werder-Kessin (RH2-Projekt Werder/Kessin/Altentreptow),2011,,,Enercon E-92 (7×),Werder,,53.7094,13.3206,,,1482842.4091,7115311.1105
4990,Windpark Werder-Kessin (RH2-Projekt Werder/Kessin/Altentreptow),2012,,,Enercon E-101 (4×),,,53.7094,13.3206,,,1482842.4091,7115311.1105
4991,Windpark Werder-Kessin (RH2-Projekt Werder/Kessin/Altentreptow),2013,,,Enercon E-126 EP8 (14×),,,53.7094,13.3206,,,1482842.4091,7115311.1105
4992,Windpark Werder-Kessin (RH2-Projekt Werder/Kessin/Altentreptow),2014,,,Vestas V112-3.3MW (1×),,,53.7094,13.3206,,,1482842.4091,7115311.1105
4993,Windpark Werder-Kessin (RH2-Projekt Werder/Kessin/Altentreptow),2015,,,,,,53.7094,13.3206,,,1482842.4091,7115311.1105
4994,Windpark Werder-Kessin (RH2-Projekt Werder/Kessin/Altentreptow),2016,,,,,,53.7094,13.3206,,,1482842.4091,7115311.1105
4995,Windpark Werder-Ruthen,1998,41.1,49,Enercon E-40/5.40 (12×),Werder,LUP,53.4886,12.0056,UKA,Repowering 2017 (1× Nordex N117/3600 statt 1× Enercon E-40/5.40 und 1× Tacke TW 600a),1336457.2787,7073892.0835
4996,Windpark Werder-Ruthen,2000,,,Jacobs J43/600 (3×),Ruthen,,53.4886,12.0056,,2021 Abbau von 2× Jacobs J43/600,1336457.2787,7073892.0835
4997,Windpark Werder-Ruthen,2001,,,NEG Micon NM 52/900 (33×),,,53.4886,12.0056,,,1336457.2787,7073892.0835
4998,Windpark Werder-Ruthen,2002,,,Nordex N117/3600 (1×),,,53.4886,12.0056,,,1336457.2787,7073892.0835
4999,Windpark Werder-Ruthen,2003,,,,,,53.4886,12.0056,,,1336457.2787,7073892.0835
5000,Windpark Werder-Ruthen,2017,,,,,,53.4886,12.0056,,,1336457.2787,7073892.0835
5001,Windpark Willerswalde,2022-2023,16,4,e.n.o. energy eno126-4MW (4×),Willerswalde,VR,54.1336,13.1611,eno Energy,in Bau,1465086.9503,7195499.2473
5002,Windpark Wilmshagen-Mannhagen,2001,31.1,13,Vestas V80-2.0MW (6×),Sundhagen,VR,54.1597,13.1883,MBBF,Repowering 2013 (3× Vestas V112-3.0MW statt 1× Vestas V80-2.0MW),1468114.8404,7200459.7666
5003,Windpark Wilmshagen-Mannhagen,2004,,,GE Wind Energy 1.5sl (1×),,,54.1597,13.1883,,Repowering 2016 (2× Vestas V112-3.3MW statt 2× Vestas V80-2.0MW),1468114.8404,7200459.7666
5004,Windpark Wilmshagen-Mannhagen,2008,,,Vestas V90-2.0MW (1×),,,54.1597,13.1883,,Erweiterung geplant,1468114.8404,7200459.7666
5005,Windpark Wilmshagen-Mannhagen,2013,,,Vestas V112-3.0MW (3×),,,54.1597,13.1883,,,1468114.8404,7200459.7666
5006,Windpark Wilmshagen-Mannhagen,2016,,,Vestas V112-3.3MW (2×),,,54.1597,13.1883,,,1468114.8404,7200459.7666
5007,Windpark Wolgast,1998,10.5,19,Enercon E-40/5.40 (18×),Wolgast,VG,54.0669,13.7397,"Pommer & Schwarz, EBV WP Wolgast",Repowering geplant,1529496.4077,7182836.548
5008,Windpark Wolgast,,,,Enercon E-66/15.66 (1×),,,54.0669,13.7397,,,1529496.4077,7182836.548
5009,Windpark Wusterhusen-Brünzow,1994,34.95,26,Nordtank NTK 500/41 (3×),Wusterhusen,VG,54.1019,13.6064,"SH WP Wusterhusen, WP Brünzow",,1514657.5195,7189478.6034
5010,Windpark Wusterhusen-Brünzow,2001,,,NEG Micon NM 48/750 (4×),Gustebin,,54.1019,13.6064,,,1514657.5195,7189478.6034
5011,Windpark Wusterhusen-Brünzow,2020,,,NEG Micon NM 64C/1500 (18×),Brünzow,,54.1019,13.6064,,,1514657.5195,7189478.6034
5012,Windpark Wusterhusen-Brünzow,,,,Vestas V112-3.45MW (1×),,,54.1019,13.6064,,,1514657.5195,7189478.6034
5013,Windpark Züsedom-Fahrenwalde,2007,51.75,23,Enercon E-70 (2×),Fahrenwalde,VG,53.4347,14.0342,"wpd, WP Züsedom, Thüga Erneuerbare Energien, WP Fahrenwalde infra",,1562279.9977,7063813.9551
5014,Windpark Züsedom-Fahrenwalde,2012,,,Enercon E-82 (7×),Züsedom,,53.4347,14.0342,,,1562279.9977,7063813.9551
5015,Windpark Züsedom-Fahrenwalde,2013,,,Enercon E-82 E2 (11×),,,53.4347,14.0342,,,1562279.9977,7063813.9551
5016,Windpark Züsedom-Fahrenwalde,2014,,,Enercon E-92 (1×),,,53.4347,14.0342,,,1562279.9977,7063813.9551
5017,Windpark Züsedom-Fahrenwalde,2018,,,Enercon E-101 (2×),,,53.4347,14.0342,,,1562279.9977,7063813.9551
5018,Windkraftanlage Aachen-Melaten,1995,0.5,1,Enercon E-40/5.40 (1×),Laurensberg,AC,53.4347,14.0342,AMO GmbH,errichtet auf dem Campus Melaten der RWTH Aachen,1562279.9977,7063813.9551
5019,Windkraftanlage Aachen-Melaten,,,,,,,53.4347,14.0342,,2021 abgebaut,1562279.9977,7063813.9551
5020,Windkraftanlage Badenheim,2016,3.05,1,Enercon E-101 (1×),Badenheim,MZ,49.8328,7.9875,GAIA,,889164.432700001,6417369.9403
5021,Windkraftanlage Berghausen,1996,1.3,1,AN Bonus 1300/62 (1×),Berghausen,EMS,50.2567,8.0167,VS Windkraft,eine Seewind S 25 132 wurde 2013 zugunsten eines Repowerings im Windpark Beltheim-Gödenroth abgebaut,892414.961800002,6490851.0161
5022,Windkraftanlage Berghausen,2001,,,,,,50.2567,8.0167,,,892414.961800002,6490851.0161
5023,Windkraftanlage Bleckhausen,1993,0.11,1,Seewind S 20 110 (1×),Bleckhausen,DAU,50.1219,6.7753,,stillgelegt / abgebaut 2014,754222.945999999,6467413.5986
5024,Windkraftanlage Bleialf,1994,0.11,1,Seewind S 20 110 (1×),Bleialf,BIT,50.2517,6.2811,,stillgelegt / abgebaut 2014,699208.853599999,6489980.4929
5025,Windkraftanlage Burg,2001,1.5,1,Südwind S70 (1×),Burg,BIT,49.9522,6.35,,,706878.7665,6438001.8346
5026,Windkraftanlage Dambach,1995,0.5,1,Enercon E-40/5.40 (1×),Dambach,BIR,49.6275,7.1269,Windkraftwerke Obere Nahe,,793362.878899999,6382013.5831
5027,Windkraftanlage Enkenbach-Alsenborn,2013,3.05,1,Enercon E-101 (1×),Enkenbach-Alsenborn,KL,49.5111,7.8842,HegerGuss,"Errichtet auf dem Firmengelände von Heger-Ferrit (Gießerei für Windkraftanlagen-Teile), dient zur Eigenversorgung des Betriebes",877665.129299998,6362033.5667
5028,Windkraftanlage Ettinghausen,1995,0.25,1,Fuhrländer FL 250/30 (1×),Ettinghausen,WW,50.5194,7.8825,,,877475.8862,6536717.4423
5029,Windkraftanlage Gundersweiler,2020,3,1,Enercon E-115 (1×),Gundersweiler,KIB,49.5764,7.7456,juwi,Erweiterung geplant (2× GE Wind Energy 5.5-158),862236.247900002,6373236.4198
5030,Windkraftanlage Harspelt,1994,0.25,1,Nordex N29/250 (1×),Harspelt,BIT,50.1447,6.1669,,,686496.167800002,6471373.1462
5031,Windkraftanlage Heidenburg,1995,1.5,1,Südwind S70 (1×),Heidenburg,WIL,49.7975,6.9364,,eine Südwind N3127/270 wurde 2013 zugunsten eines Repowerings im Windpark Soonwald-Nord abgebaut,772156.515900001,6411279.9852
5032,Windkraftanlage Heidenburg,2001,,,,,,49.7975,6.9364,,,772156.515900001,6411279.9852
5033,Windkraftanlage Hettenhausen,2016,2.5,1,Vensys 112/2500 (1×),Hettenhausen,PS,49.3497,7.5556,,,841085.544599999,6334407.8263
5034,Windkraftanlage Holbornerhof,2000,0.5,1,Enercon E-40/5.40 (1×),Niederkirchen,KL,49.5575,7.7211,,,859508.920400001,6369992.4001
5035,Windkraftanlage Holzhausen a. d. Haide,1997,0.6,1,Tacke TW 600e (1×),Holzhausen a. d. Haide,EMS,50.2111,7.9186,Autoglas Minor,,881494.5198,6482915.224
5036,Windkraftanlage Holzheim,2000,0.6,1,Enercon E-40/6.44 (1×),Holzheim,EMS,50.3589,8.0594,"GAIA, NET",,897168.304099999,6508664.5682
5037,Windkraftanlage Ilbesheim,1997,0.5,1,Enercon E-40/5.40 (1×),Ilbesheim,KIB,49.6797,8.0767,juwi,eine Nordex N43/600 wurde 2010 zugunsten eines Repowerings im Windpark Schneebergerhof-Windhübel abgebaut,899094.131299999,6390989.1987
5038,Windkraftanlage Ilbesheim,1998,,,,Gauersheim,,49.6797,8.0767,,eine weitere Enercon E-40/5.40 wurde 2013 zugunsten eines Repowerings im Windpark Esselborn-Flomborn-Stetten abgebaut,899094.131299999,6390989.1987
5039,Windkraftanlage Ilbesheim,1999,,,,,,49.6797,8.0767,,,899094.131299999,6390989.1987
5040,Windkraftanlage Irrhausen,1995,0.132,1,Seewind S 25 132 (1×),Irrhausen,BIT,50.0761,6.2364,,"abgebaut, Turm dient noch als Sendemast",694232.872400001,6459465.4659
5041,Windkraftanlage Karschberg,2017,2.35,1,Enercon E-92 (1×),Hattgenstein,BIR,49.6931,7.1739,,,798594.895,6393294.8379
5042,Windkraftanlage Katzenelnbogen,1991,0.15,1,AN Bonus 150/30 (1×),Katzenelnbogen,EMS,50.2756,7.9944,,Rückbau geplant,889932.5372,6494142.4197
5043,Windkraftanlage Kirburg,1994,0.8,1,Fuhrländer FL 800/48 (1×),Kirburg,WW,50.6828,7.9356,,"Standort war früher ein Windpark: 1× Fuhrländer FL 100/21 2013 abgebaut, 1× Fuhrländer FL 100/21 und 2× Fuhrländer FL 250/30 2015 abgebaut.",883386.951099999,6565375.3594
5044,Windkraftanlage Kirburg,1996,,,,,,50.6828,7.9356,,,883386.951099999,6565375.3594
5045,Windkraftanlage Kirburg,1998,,,,,,50.6828,7.9356,,,883386.951099999,6565375.3594
5046,Windkraftanlage Kleinich,1999,1,1,Fuhrländer FL 1000/54 (1×),Kleinich,WIL,49.8764,7.1722,,,798405.651900001,6424897.95
5047,Windkraftanlage Kruchten,2002,1.25,1,DeWind D6 62/1250 (1×),Kruchten,BIT,49.8972,6.2989,,,701190.340599999,6428491.689
5048,Windkraftanlage Lahr,2016,3,1,Nordex N131/3000 (1×),Lahr,SIM,50.1164,7.3667,"ABO Wind, Solix",,820057.292800002,6466458.7269
5049,Windkraftanlage Lirstal-Ost,2001,1.5,1,Fuhrländer FL MD70 (1×),Lirstal,DAU,50.2528,7.0539,Sailer & Werther,erste Anlage der MD70/77-Baureihe von Fuhrländer,785236.5561,6490172.0002
5050,Windkraftanlage Martinshöhe,2000,1,1,Fuhrländer FL 1000/54 (1×),Martinshöhe,KL,49.3694,7.4672,"NET, Westwind",,831244.901700001,6337774.8768
5051,Windkraftanlage Mückeln,1995,1,1,Enercon E-58 (1×),Mückeln,DAU,50.0906,6.9122,NET,Tacke TW 300 2014 abgebaut,769462.5843,6461980.9742
5052,Windkraftanlage Mückeln,2004,,,,,,50.0906,6.9122,,,769462.5843,6461980.9742
5053,Windkraftanlage Niederhambach,2014,3,1,Vestas V112-3.0MW (1×),Niederhambach,BIR,49.6769,7.1864,"EFI Wind, InvestInvent, seebaaWIND",Erweiterung geplant (1× Vestas V112-3.0MW),799986.388599999,6390507.5036
5054,Windkraftanlage Nieder-Olm,2000,0.6,1,Enercon E-40/6.44 E1 (1×),Nieder-Olm,MZ,49.9156,8.2253,"Energiequelle, GAIA",,915636.207600001,6431672.0574
5055,Windkraftanlage Nisterau,1997,0.5,1,Enercon E-40/5.40 (1×),Nisterau,WW,50.6678,7.9856,,,888952.925700001,6562740.4305
5056,Windkraftanlage Norken,1993,0.1,1,Fuhrländer FL 100/21 (1×),Norken,WW,50.6656,7.8931,,,878655.8728,6562354.0451
5057,Windkraftanlage Oberdreisbach,1993,3.2,1,Schütz VT110/3200 (1×),Oberdreisbach,AK,50.7147,7.9464,"Wäller Energie, Buhl & Mann WP Weitefeld",2017 Repowering (1× Schütz VT110/3200 statt 1× Nordex N27/150 und 2× Nordex N29/250),884589.2016,6570981.7764
5058,Windkraftanlage Oberdreisbach,1995,,,,,,50.7147,7.9464,,,884589.2016,6570981.7764
5059,Windkraftanlage Oberdreisbach,2017,,,,,,50.7147,7.9464,,,884589.2016,6570981.7764
5060,Windkraftanlage Oberlauch,2003,0.6,1,Enercon E-40/6.44 (1×),Oberlauch,BIT,50.1606,6.4131,,,713903.0264,6474135.5268
5061,Windkraftanlage Olsdorf,2006,2.1,1,Suzlon Energy S. 88–2100 (1×),Olsdorf,BIT,49.9472,6.3742,"REETEC, WP Olsdorf W.A.T.T., Bürger-EG Energiegewinner","Prototyp, erste Anlage des Herstellers in Europa",709572.698199999,6437136.8273
5062,Windkraftanlage Orlenbach,1998,0.5,1,Enercon E-40/5.40 (1×),Orlenbach,BIT,50.1547,6.3886,,,711175.698899999,6473110.3853
5063,Windkraftanlage Pintesfeld,1996,0.25,1,Nordex N29/250 (1×),Pintesfeld,BIT,50.1169,6.3722,,"abgebaut, Turm dient noch als Sendemast",709350.0592,6466545.5289
5064,Windkraftanlage Pleizenhausen,2014,3.2,1,Senvion 3.2M114 (1×),Pleizenhausen,SIM,50.0017,7.5506,"ABO Wind, Stadtwerke Tübingen",,840528.9472,6446570.2563
5065,Windkraftanlage Queidersbach,2002,2,1,Vestas V80-2.0MW (1×),Queidersbach,KL,49.3658,7.6194,juwi,,848187.7282,6337159.4775
5066,Windkraftanlage Reifferscheid,1992,0.06,1,Tacke TW 60 (1×),Reifferscheid,AW,50.4056,6.8764,,mittlerweile abgebaut,765477.346500002,6516817.1873
5067,Windkraftanlage Reinsfeld,1995,0.2,1,Enercon E-30/2.30 (1×),Reinsfeld,TR,49.6808,6.8981,,"errichtet an der Biogasanlage Reinsfeld, bis auf den Turm abgebaut, Sendeanlagen am Turm",767892.979400001,6391178.4436
5068,Windkraftanlage Rettert,2002,0.6,1,Enercon E-40/6.44 (1×),Rettert,EMS,50.2369,7.945,,,884433.354400001,6487404.2793
5069,Windkraftanlage Sainerholz,1996,0.25,1,Nordex N29/250 (1×),Ötzingen,WW,50.5211,7.8578,,,874726.294799998,6537015.0855
5070,Windkraftanlage Schleid,2006,1.5,1,Fuhrländer FL MD77 (1×),Schleid,BIT,50.0703,6.485,RENERTEC,,721906.897799999,6458459.4756
5071,Windkraftanlage Steinborn,1995,0.27,1,Südwind N3127/270 (1×),Steinborn,BIT,50.0669,6.6228,,,737246.7236,6457869.8137
5072,Windkraftanlage Stein-Neukirch,1993,0.2,1,Micon M 570-200 (1×),Stein-Neukirch,WW,50.6706,8.0436,,Errichtet auf dem Salzburger Kopf,895409.456099998,6563232.22
5073,Windkraftanlage Uersfeld,2000,1,1,Fuhrländer FL 1000/54 (1×),Uersfeld,DAU,50.2458,6.9825,,,777288.344500002,6488953.3929
5074,Windkraftanlage Uppershausen,2004,1.8,1,Enercon E-66/18.70 (1×),Uppershausen,BIT,50.0503,6.3225,,,703817.480500001,6454991.4762
5075,Windkraftanlage Üttfeld,2006,2.3,1,Siemens SWT-2.3-93 (1×),Üttfeld,BIT,50.1517,6.2617,,,697049.2555,6472589.1754
5076,Windkraftanlage Wahlenau,1996,0.6,1,Vestas V44-600kW (1×),Wahlenau,SIM,49.9092,7.2531,Wahler Wind,eine weitere Vestas V44-600kW wurde 2013 zugunsten eines Repowerings im Windpark Kandrich abgebaut,807411.398699999,6430565.7047
5077,Windkraftanlage Wahlenau,1997,,,,,,49.9092,7.2531,,,807411.398699999,6430565.7047
5078,Windkraftanlage Wahlheim,2021–2022,4.5,1,Nordex N149/4500 (1×),Wahlheim,AZ,49.7206,8.0811,Trianel,errichtet an der A 63,899583.936999999,6398028.5517
5079,Windkraftanlage Waigandshain,1991,0.03,1,Fuhrländer FL 30/13 (1×),Waigandshain,WW,50.6431,8.0886,Fuhrländer (ehem.),"Errichtet am ehem. Hauptsitz der Herstellerfirma Fuhrländer, erste errichtete Anlage des Unternehmens, früher noch umgebender Windpark mit 3× Fuhrländer FL 100/21",900418.8332,6558403.4149
5080,Windkraftanlage Wiebelsheim,1995,0.11,1,Seewind S 20 110 (1×),Wiebelsheim,SIM,50.0797,7.6203,,wurde 2014 zugunsten eines Repowerings im Windpark Kandrich abgebaut,848287.9157,6460089.9349
5081,Windkraftanlagen Boxberg,2001,3,2,Südwind S70 (2×),Boxberg,DAU,50.2772,6.8644,,,764141.512600001,6494421.117
5082,Windkraftanlagen Brimingen-Auf Herrel,2002,2.6,2,Nordex N62/1300 (2×),Brimingen,BIT,49.9694,6.3472,Energiequelle,errichtet auf Industrieparkgelände,706567.072000001,6440978.1456
5083,Windkraftanlagen Dannstadt-Schauernheim,2011,5,2,Kenersys K100 2.5MW (2×),Böhl-Iggelheim,RP,49.4,8.3206,"juwi, ATS",,926244.9551,6343007.5914
5084,Windkraftanlagen Dannstadt-Schauernheim,,,,,Dannstadt-Schauernheim,,49.4,8.3206,,,926244.9551,6343007.5914
5085,Windkraftanlagen Desloch,2001,3,2,Enron Wind 1.5s (2×),Desloch,KH,49.7092,7.6281,"Energiequelle, UMaAG",,849156.207699999,6396065.887
5086,Windkraftanlagen Desloch,,,,,Jeckenbach,,49.7092,7.6281,,,849156.207699999,6396065.887
5087,Windkraftanlagen Eilscheid,2017,4.6,2,Enercon E-82 E2 (2×),Eilscheid,BIT,50.1311,6.4042,Boreas,,712912.282900002,6469011.0837
5088,Windkraftanlagen Eppenberg,1997,1,2,Enercon E-40/5.40 (2×),Eppenberg,COC,50.2417,7.0675,,je eine Nordex N43/600 und Südwind S46/600 wurden mittlerweile wieder zurückgebaut,786750.501200002,6488239.7204
5089,Windkraftanlagen Eppenberg,1998,,,,,,50.2417,7.0675,,,786750.501200002,6488239.7204
5090,Windkraftanlagen Eppenberg,2000,,,,,,50.2417,7.0675,,,786750.501200002,6488239.7204
5091,Windkraftanlagen Fahlenberg,2018,6.9,2,Vestas V126-3.45MW (2×),Steinbach am Glan,KUS,49.4681,7.3675,juwi,,820146.3484,6354664.6609
